job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_url
Werkstudent / Part-Time Social Media & Brand,Werkstudent / Part-Time Social Media & Brand Assistant (m/w/d),Hamburg,Arbeitnow,Part-time,FALSE,Hamburg,2026-05-14 18:29:02,TRUE,FALSE,,,,,CourtClub,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/courtclub/werkstudent-part-time-social-media-brand-assistant-hamburg-69870
Java Engineer - FlixTrain Fleet Management System,Senior Java Engineer (m/f/d) - FlixTrain Fleet Management System,"Berlin, Berlin, Germany",Arbeitnow,Internship,TRUE,"Berlin, Berlin, Germany",2026-05-13 20:45:23,TRUE,TRUE,Germany,,,,Flix,"['agile', 'aws', 'data engineering', 'datadog', 'docker', 'gitlab ci', 'java', 'kafka', 'kubernetes', 'mongodb', 'mysql', 'postgresql', 'rabbitmq', 'redis', 'snowflake', 'spring', 'sql', 'terraform']","{'tools': ['agile', 'kafka', 'rabbitmq', 'snowflake'], 'cloud': ['aws'], 'data_science': ['data engineering'], 'devops': ['datadog', 'docker', 'gitlab ci', 'kubernetes', 'terraform'], 'programming': ['java'], 'databases': ['mongodb', 'mysql', 'postgresql', 'redis', 'sql'], 'frameworks': ['spring']}",https://www.arbeitnow.com/jobs/companies/flix/senior-java-engineer-flixtrain-fleet-management-system-berlin-212394
Talent Acquisition Partner,Senior Talent Acquisition Partner,"Berlin, Berlin, Germany",Arbeitnow,Full-time,FALSE,"Berlin, Berlin, Germany",2026-05-13 20:45:23,TRUE,FALSE,Germany,,,,SumUp,,,https://www.arbeitnow.com/jobs/companies/sumup/senior-talent-acquisition-partner-berlin-209617
RF Engineer,Principal RF Engineer,"Munich, Bavaria, Germany",Arbeitnow,Contractor,TRUE,"Munich, Bavaria, Germany",2026-05-13 20:45:21,FALSE,FALSE,Germany,,,,Spire,"['c++', 'go', 'python']","{'programming': ['c++', 'go', 'python']}",https://www.arbeitnow.com/jobs/companies/spire/principal-rf-engineer-munich-350113
Sales Manager,Sales Manager,Regensburg,Arbeitnow,Full-time,FALSE,Regensburg,2026-05-14 00:29:02,TRUE,FALSE,,,,,"TF, Kanzlei Fabio Steinbeißer",['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/tf-kanzlei-fabio-steinbeisser/sales-manager-regensburg-496255
Finanzmanager*in im Verwaltungsteam,Finanzmanager*in im Verwaltungsteam (ca. 32 Std./Woche),Hamburg,Arbeitnow,Full-time,FALSE,Hamburg,2026-05-13 18:31:04,TRUE,FALSE,,,,,Rudolf-Steiner-Schule Nienstedten e.V.,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/rudolf-steiner-schule-nienstedten-ev/finanzmanagerin-im-verwaltungsteam-ca-32-std-woche-hamburg-54469
Praktikum In Der Qualitativen Marktforschung,Praktikum In Der Qualitativen Marktforschung,Hamburg,Arbeitnow,Internship,FALSE,Hamburg,2026-05-13 18:00:27,TRUE,FALSE,,,,,mindline explore GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/mindline-explore-gmbh/praktikum-in-der-qualitativen-marktforschung-hamburg-369850
Customer Success Manager,Senior Customer Success Manager (m/w/d),Munich,Arbeitnow,Internship,TRUE,Munich,2026-05-13 18:00:26,TRUE,TRUE,,,,,SafeNow,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/safenow/senior-customer-success-manager-munich-35861
Finance & Operations Werkstudent:in | Echte,Finance & Operations Werkstudent:in (w/m/d) | Echte Verantwortung. Echter Einblick!,Düsseldorf,Arbeitnow,Internship,FALSE,Düsseldorf,2026-05-13 18:00:25,TRUE,FALSE,,,,,RIIICO,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/riiico/finance-operations-werkstudentin-echte-verantwortung-echter-einblick-dusseldorf-480798
Finance & Operations Administrator:in | Teilzeit,Finance & Operations Administrator:in (w/m/d) | Teilzeit mit echtem Impact,Düsseldorf,Arbeitnow,Internship,FALSE,Düsseldorf,2026-05-13 18:00:24,TRUE,FALSE,,,,,RIIICO,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/riiico/finance-operations-administratorin-teilzeit-mit-echtem-impact-dusseldorf-450979
Systemadministrator Microsoft 365 & Entra ID,Systemadministrator (m/w/d) Microsoft 365 & Entra ID,Jena,Arbeitnow,Internship,FALSE,Jena,2026-05-13 17:30:31,TRUE,FALSE,,year,27001,,Intershop Communications AG,"['azure', 'dart', 'linux', 'powershell', 'r']","{'cloud': ['azure'], 'programming': ['dart', 'powershell', 'r'], 'tools': ['linux']}",https://www.arbeitnow.com/jobs/companies/intershop-communications-ag/systemadministrator-microsoft-365-entra-id-jena-82321
"Generalist und Multi-Talent: Redaktion, Vertrieb,","Generalist und Multi-Talent: Redaktion, Vertrieb, Datenpflege (m|w|d)",Berlin,Arbeitnow,Contractor,FALSE,Berlin,2026-05-13 17:00:59,TRUE,FALSE,,,,,GITO mbH Verlag,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/gito-mbh-verlag/generalist-und-multi-talent-redaktion-vertrieb-datenpflege-mwd-berlin-88257
"Quereinsteiger: Redaktion, Administration,","Quereinsteiger: Redaktion, Administration, Vertrieb (m/w/d)",Berlin,Arbeitnow,Contractor,FALSE,Berlin,2026-05-14 09:59:02,TRUE,FALSE,,,,,GITO mbH Verlag,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/gito-mbh-verlag/quereinsteiger-redaktion-administration-vertrieb-berlin-343509
Mobile Test Automation Engineer,Senior Mobile Test Automation Engineer,Munich,Arbeitnow,Full-time,TRUE,Munich,2026-05-13 17:00:58,FALSE,FALSE,,,,,Bragi,"['aws', 'ci/cd', 'gitlab ci', 'python']","{'cloud': ['aws'], 'devops': ['ci/cd', 'gitlab ci'], 'programming': ['python']}",https://www.arbeitnow.com/jobs/companies/bragi/senior-mobile-test-automation-engineer-munich-285051
Grafikdesigner:in,Grafikdesigner:in (Werkstudent),Munich,Arbeitnow,Full-time,TRUE,Munich,2026-05-13 16:30:32,TRUE,TRUE,,,,,LPE Immobilien Management GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lpe-immobilien-management-gmbh/grafikdesignerin-werkstudent-munich-256202
SAP® FI Berater mit Erfahrung als SAP®-Key-User,SAP® FI Berater (m/w/d) mit Erfahrung als SAP®-Key-User oder Buchhalter,Stuttgart,Arbeitnow,Internship,FALSE,Stuttgart,2026-05-13 16:30:31,TRUE,FALSE,,year,70469,,Software4Professionals GmbH & Co. KG,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/software4professionals-gmbh-co-kg/sap-fi-berater-mit-erfahrung-als-sap-key-user-oder-buchhalter-stuttgart-389401
AI Engineer,Senior AI Engineer / AI Technical Lead für Forschungsprojekt in Softwarefirma (w/m/d),Kamp-Lintfort,Arbeitnow,Full-time,FALSE,Kamp-Lintfort,2026-05-13 20:59:02,FALSE,FALSE,,,,,Coduct Solutions GmbH,"['machine learning', 'r']","{'data_science': ['machine learning'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/coduct-solutions-gmbh/senior-ai-engineer-ai-technical-lead-fur-forschungsprojekt-in-softwarefirma-kamp-lintfort-94538
Strategische:r Kundenbetreuer:in,Strategische:r Kundenbetreuer:in (m/w/d),Leipzig,Arbeitnow,Internship,TRUE,Leipzig,2026-05-13 16:30:30,TRUE,FALSE,,,,,BlueCommunity GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/bluecommunity-gmbh/strategischer-kundenbetreuerin-leipzig-390389
Werkstudent IT und Infrastruktur,Werkstudent IT und Infrastruktur (m/w/d),Leipzig,Arbeitnow,Internship,FALSE,Leipzig,2026-05-13 16:00:32,TRUE,FALSE,,,,,flex living GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/flex-living-gmbh/werkstudent-it-und-infrastruktur-leipzig-461089
Closer / Vertriebsexperte,Closer / Vertriebsexperte (m/w/d),Bad Homburg,Arbeitnow,Full-time,TRUE,Bad Homburg,2026-05-13 15:30:45,TRUE,TRUE,,,,,Auriva Capital,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/auriva-capital/closer-vertriebsexperte-bad-homburg-8639
AI Engineer,Senior AI Engineer / AI Technical Lead für Forschungsprojekt in Softwarefirma (w/m/d),Cologne,Arbeitnow,Full-time,FALSE,Cologne,2026-05-13 19:59:02,FALSE,FALSE,,,,,Coduct Solutions GmbH,"['machine learning', 'r']","{'data_science': ['machine learning'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/coduct-solutions-gmbh/senior-ai-engineer-ai-technical-lead-fur-forschungsprojekt-in-softwarefirma-cologne-91529
"Application Engineer und Sales Support,","Application Engineer und Sales Support (m/w/d), UV-Desinfektion, Wasser & Abwasser",Günzburg,Arbeitnow,Internship,FALSE,Günzburg,2026-05-13 15:30:45,TRUE,FALSE,,year,162137,,Xylem,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/xylem/application-engineer-und-sales-support-uv-desinfektion-wasser-abwasser-gunzburg-331214
Product Engineer,(Senior) Product Engineer (m/f/d),Hamburg,Arbeitnow,Full-time,TRUE,Hamburg,2026-05-13 15:30:45,TRUE,TRUE,,,,,1KOMMA5˚,"['api', 'ci/cd', 'figma', 'gcp', 'github actions', 'nestjs', 'next.js', 'react', 'typescript', 'vercel']","{'tools': ['api', 'figma'], 'devops': ['ci/cd', 'github actions'], 'cloud': ['gcp', 'vercel'], 'frameworks': ['nestjs', 'next.js', 'react'], 'programming': ['typescript']}",https://www.arbeitnow.com/jobs/companies/1komma50/senior-product-engineer-hamburg-256034
Creative Team Lead,Creative Team Lead | 100% Remote - (m/w/d),Nordhorn,Arbeitnow,Full-time,TRUE,Nordhorn,2026-05-14 12:59:03,TRUE,FALSE,,,,,4creatives GmbH,"['go', 'r', 'slack']","{'programming': ['go', 'r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/4creatives-gmbh/creative-team-lead-100-remote-nordhorn-383387
WEG-Verwalter / Immobilienverwalter,WEG-Verwalter / Immobilienverwalter (m/w/d),Coesfeld,Arbeitnow,Full-time,FALSE,Coesfeld,2026-05-13 15:30:44,FALSE,FALSE,,year,581524,,Parte Verwaltung GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/parte-verwaltung-gmbh/weg-verwalter-immobilienverwalter-coesfeld-47833
Creative Project Manager in Vollzeit,Creative Project Manager in Vollzeit | 100% Remote - (m/w/d),Nordhorn,Arbeitnow,Full-time,TRUE,Nordhorn,2026-05-14 12:59:03,TRUE,FALSE,,,,,4creatives GmbH,"['go', 'r', 'slack']","{'programming': ['go', 'r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/4creatives-gmbh/creative-project-manager-in-vollzeit-100-remote-nordhorn-403468
Sales Consultant - Vollzeit,Senior Sales Consultant - Vollzeit (German Speaking),Bad Krozingen,Arbeitnow,Full-time,FALSE,Bad Krozingen,2026-05-13 15:20:13,TRUE,TRUE,,,,,Swiss Life Select,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/swiss-life-select/senior-sales-consultant-vollzeit-german-speaking-bad-krozingen-158581
Software Quality Engineer in Tech & Data Team,(Senior) Software Quality Engineer (f/x/m) in Tech & Data Team,Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-13 15:20:13,TRUE,TRUE,,,,,Thomann.io,"['agile', 'go', 'javascript', 'typescript']","{'tools': ['agile'], 'programming': ['go', 'javascript', 'typescript']}",https://www.arbeitnow.com/jobs/companies/thomannio/senior-software-quality-engineer-in-tech-data-team-berlin-356619
Werkstudent People & Culture,Werkstudent People & Culture (gn),Rottendorf,Arbeitnow,Internship,FALSE,Rottendorf,2026-05-13 15:20:13,TRUE,FALSE,,,,,LichtBlick eMobility GmbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/lichtblick-emobility-gmbh/werkstudent-people-culture-gn-rottendorf-410639
Working Student - Financial Accounting,Working Student - Financial Accounting (w/m/d),Frankfurt am Main,Arbeitnow,Internship,FALSE,Frankfurt am Main,2026-05-13 15:20:13,FALSE,FALSE,United States,,,,Verve,,,https://www.arbeitnow.com/jobs/companies/verve/working-student-financial-accounting-frankfurt-am-main-162714
Creative Director in E,Creative Director in E-Com Agentur | 100% Remote - (m/w/d),Nordhorn,Arbeitnow,Full-time,TRUE,Nordhorn,2026-05-14 12:29:03,TRUE,FALSE,,,,,4creatives GmbH,"['go', 'r', 'slack']","{'programming': ['go', 'r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/4creatives-gmbh/creative-director-in-e-com-agentur-100-remote-nordhorn-195418
AI Systems Engineer 100% Remote,Senior AI Systems Engineer (AWS) 100% Remote (m/w/d),Frankfurt am Main,Arbeitnow,Full-time,TRUE,Frankfurt am Main,2026-05-13 15:00:46,TRUE,FALSE,United States,,,,FNTIO,"['aws', 'r', 'terraform']","{'cloud': ['aws'], 'programming': ['r'], 'devops': ['terraform']}",https://www.arbeitnow.com/jobs/companies/fntio/senior-ai-systems-engineer-aws-100-remote-frankfurt-am-main-8458
Full,Full-Stack Entwickler (m/w/d) - .NET 100% Remote,Frankfurt am Main,Arbeitnow,Full-time,TRUE,Frankfurt am Main,2026-05-13 15:00:46,TRUE,FALSE,United States,,,,FNTIO,"['.net', 'aws', 'ci/cd', 'docker', 'git', 'r']","{'frameworks': ['.net'], 'cloud': ['aws'], 'devops': ['ci/cd', 'docker'], 'tools': ['git'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/fntio/full-stack-entwickler-net-100-remote-frankfurt-am-main-495367
"Vertriebsingenieur:in Sicherheitstechnik,","Vertriebsingenieur:in Sicherheitstechnik, Nürnberg, 70.000 - 80.000+var. Anteil",Nuremberg,Arbeitnow,Full-time,FALSE,Nuremberg,2026-05-13 15:00:45,TRUE,FALSE,,,,,wabcon,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/wabcon/vertriebsingenieurin-sicherheitstechnik-nurnberg-70000-80000var-anteil-nuremberg-301802
Vergabemanager Öffentliche Ausschreibung,Vergabemanager (m/w/d) Öffentliche Ausschreibung,Munich,Arbeitnow,Internship,FALSE,Munich,2026-05-13 15:00:44,TRUE,FALSE,,,,,MY Humancapital GmbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/vergabemanager-offentliche-ausschreibung-munich-150099
Artist Manager / Influencer Manager,Artist Manager / Influencer Manager (m/w/d),Mülheim,Arbeitnow,Internship,FALSE,Mülheim,2026-05-13 15:00:44,TRUE,FALSE,,,,,Lionflence,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lionflence/artist-manager-influencer-manager-mulheim-80373
Trainee Artist Manager / Influencer Manager,Trainee Artist Manager / Influencer Manager (m/w/d),Mülheim,Arbeitnow,Internship,FALSE,Mülheim,2026-05-13 15:00:44,TRUE,FALSE,,,,,Lionflence,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lionflence/trainee-artist-manager-influencer-manager-mulheim-72087
Trainee Artist Manager / Influencer Manager,Trainee Artist Manager / Influencer Manager (m/w/d),Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 15:00:44,TRUE,FALSE,,,,,Lionflence,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lionflence/trainee-artist-manager-influencer-manager-berlin-96174
Artist Manager / Influencer Manager BERLIN,Artist Manager / Influencer Manager (m/w/d) BERLIN,Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 15:00:44,TRUE,FALSE,,,,,Lionflence,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lionflence/artist-manager-influencer-manager-berlin-431185
Artist Manager / Influencer Manager,Junior Artist Manager / Influencer Manager (m/w/d),Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 15:00:44,TRUE,FALSE,,,,,Lionflence,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lionflence/junior-artist-manager-influencer-manager-berlin-406902
Artist Manager / Influencer Manager,Junior Artist Manager / Influencer Manager (m/w/d),Mülheim,Arbeitnow,Internship,FALSE,Mülheim,2026-05-13 15:00:43,TRUE,FALSE,,,,,Lionflence,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lionflence/junior-artist-manager-influencer-manager-mulheim-119175
Fullstack Developer / Web-App-Entwickler*in,Fullstack Developer / Web-App-Entwickler*in (M/W/D),Bielefeld,Arbeitnow,Full-time,FALSE,Bielefeld,2026-05-13 15:00:43,TRUE,FALSE,,,,,Synctive,"['aws', 'git', 'graphql', 'next.js', 'postgresql', 'r', 'react', 'rest', 'typescript']","{'cloud': ['aws'], 'tools': ['git', 'graphql', 'rest'], 'frameworks': ['next.js', 'react'], 'databases': ['postgresql'], 'programming': ['r', 'typescript']}",https://www.arbeitnow.com/jobs/companies/synctive/fullstack-developer-web-app-entwicklerin-bielefeld-155441
HR Ventures & Acquisition Associate Manager,HR Ventures & Acquisition Associate Manager (all genders),Kronberg,Arbeitnow,Internship,FALSE,Kronberg,2026-05-13 15:00:43,TRUE,FALSE,,,,,Accenture,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/accenture/hr-ventures-acquisition-associate-manager-all-genders-kronberg-186187
Assistent Personal Schwerpunkt Recruiting,Assistent Personal (m/w/d) Schwerpunkt Recruiting,Tangerhütte,Arbeitnow,Internship,FALSE,Tangerhütte,2026-05-13 15:00:43,TRUE,TRUE,,,,,visuSolution GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/visusolution-gmbh/assistent-personal-schwerpunkt-recruiting-tangerhutte-206708
Full,Senior Full-Stack Engineer (m/f/x) | hybrid,Munich,Arbeitnow,Internship,FALSE,Munich,2026-05-13 15:00:43,TRUE,FALSE,,year,100000,,fleetster,"['aws', 'express', 'javascript', 'mongodb', 'nestjs', 'react', 'slack', 'typescript']","{'cloud': ['aws'], 'frameworks': ['express', 'nestjs', 'react'], 'programming': ['javascript', 'typescript'], 'databases': ['mongodb'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/fleetster/senior-full-stack-engineer-hybrid-munich-424752
Customer Onboarding Manager | Scaling Phase,Customer Onboarding Manager (m/w/d) | Scaling Phase,Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 15:00:42,TRUE,FALSE,,,,,Matera GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/matera-gmbh/customer-onboarding-manager-scaling-phase-berlin-42654
SAP BTP Developer,Senior SAP BTP Developer (m/w/d),Munich,Arbeitnow,Full-time,FALSE,Munich,2026-05-13 15:00:42,TRUE,FALSE,,,,,MY Humancapital GmbH,"['docker', 'java', 'javascript', 'kubernetes', 'r', 'rest', 'sap']","{'devops': ['docker', 'kubernetes'], 'programming': ['java', 'javascript', 'r'], 'tools': ['rest', 'sap']}",https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/senior-sap-btp-developer-munich-287489
Produktmanager Versicherungsprodukte &,Senior Produktmanager Versicherungsprodukte & Partnerschaften (m/w/d),Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 15:00:42,TRUE,FALSE,,,,,Alteos GmbH,"['agile', 'r']","{'tools': ['agile'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/alteos-gmbh/senior-produktmanager-versicherungsprodukte-partnerschaften-berlin-418247
Technology Officer B2B Software,Chief Technology Officer (m/w/d) B2B Software,Dresden,Arbeitnow,Full-time,FALSE,Dresden,2026-05-13 15:00:42,TRUE,FALSE,,,,,ANGEHEUERT GmbH Personalberatung,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh-personalberatung/chief-technology-officer-b2b-software-dresden-436386
CTO - B2B Software Legacy modernisieren,CTO - B2B Software (m/w/d) Legacy modernisieren,Frankfurt am Main,Arbeitnow,Full-time,FALSE,Frankfurt am Main,2026-05-13 14:30:37,TRUE,FALSE,United States,,,,ANGEHEUERT GmbH Personalberatung,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh-personalberatung/cto-b2b-software-legacy-modernisieren-frankfurt-am-main-188860
Werkstudent Marketing,Werkstudent Marketing (m/w/d),Munich,Arbeitnow,Contractor,FALSE,Munich,2026-05-13 14:30:36,TRUE,FALSE,,,,,ARES Consulting GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/ares-consulting-gmbh/werkstudent-marketing-munich-422461
IoT Platform Engineer - Energy Systems,IoT Platform Engineer - Energy Systems (f/m/d),Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-13 14:30:36,TRUE,FALSE,,year,85000,,FION Energy GmbH,"['aws', 'azure', 'go', 'java', 'linux', 'rust']","{'cloud': ['aws', 'azure'], 'programming': ['go', 'java', 'rust'], 'tools': ['linux']}",https://www.arbeitnow.com/jobs/companies/fion-energy-gmbh/iot-platform-engineer-energy-systems-berlin-199860
Projektmanager:in - Social Media & Influencer,Projektmanager:in (gn) - Social Media & Influencer Marketing,Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-13 14:30:36,TRUE,FALSE,,,,,Intermate Media GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/intermate-media-gmbh/projektmanagerin-gn-social-media-influencer-marketing-berlin-104591
Projektmanager für Brand & Digital,(Senior) Projektmanager für Brand & Digital (w/m/d),Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-13 14:00:42,TRUE,FALSE,,,,,LAUDO Designagentur GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/laudo-designagentur-gmbh/senior-projektmanager-fur-brand-digital-berlin-154746
"IT - Techniker:in Microsoft WinServer2019,","IT - Techniker:in Microsoft WinServer2019, Berlin, 50.000 - 60.000",Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-13 14:00:42,TRUE,FALSE,,,,,wabcon,"['bash', 'linux', 'powershell', 'r', 'sql']","{'programming': ['bash', 'powershell', 'r'], 'tools': ['linux'], 'databases': ['sql']}",https://www.arbeitnow.com/jobs/companies/wabcon/it-technikerin-microsoft-winserver2019-berlin-50000-60000-493124
3D-DesignerIn in Voll- oder Teilzeit - C4D &,3D-DesignerIn (m/w/d) in Voll- oder Teilzeit - C4D & Redshift,Bielefeld,Arbeitnow,Full-time,FALSE,Bielefeld,2026-05-15 12:29:02,TRUE,FALSE,,,,,LYNIQ STUDIO,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/lyniq-studio/3d-designer-in-teilzeit-c4d-redshift-bielefeld-172432
React Engineer - Full Stack & AI Products,Senior React Engineer - Full Stack & AI Products (m/w/d),Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-13 14:00:41,TRUE,TRUE,,,,,Yoummday,"['ci/cd', 'computer vision', 'django', 'docker', 'fastapi', 'git', 'grafana', 'linux', 'mongodb', 'nlp', 'postgresql', 'prometheus', 'python', 'react', 'rest', 'typescript']","{'devops': ['ci/cd', 'docker', 'grafana', 'prometheus'], 'data_science': ['computer vision', 'nlp'], 'frameworks': ['django', 'fastapi', 'react'], 'tools': ['git', 'linux', 'rest'], 'databases': ['mongodb', 'postgresql'], 'programming': ['python', 'typescript']}",https://www.arbeitnow.com/jobs/companies/yoummday/senior-react-engineer-full-stack-ai-products-berlin-312064
Externer Datenschutzbeauftragter – Splone UG,Externer Datenschutzbeauftragter (m/w/d) – Splone UG (a company of Assecor),Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-13 14:00:41,TRUE,FALSE,,year,27001,,Assecor GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/assecor-gmbh/externer-datenschutzbeauftragter-splone-ug-a-company-of-assecor-berlin-263806
UX / UI Designer,UX / UI Designer (Remote),Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-13 14:00:40,TRUE,FALSE,,,,,Nooxit GmbH,['figma'],{'tools': ['figma']},https://www.arbeitnow.com/jobs/companies/nooxit-gmbh/ux-ui-designer-remote-berlin-376139
TypeScript Entwickler,TypeScript Entwickler (m/w/d),Marsberg,Arbeitnow,Internship,FALSE,Marsberg,2026-05-13 13:30:34,TRUE,FALSE,,,,,alphacoders,"['mysql', 'nuxt', 'r', 'supabase', 'typescript', 'vue']","{'databases': ['mysql', 'supabase'], 'frameworks': ['nuxt', 'vue'], 'programming': ['r', 'typescript']}",https://www.arbeitnow.com/jobs/companies/alphacoders/typescript-entwickler-marsberg-159194
Finance Manager o. Accounting Manager mit,Finance Manager o. Accounting Manager (w/m/d) mit Englisch & SAP: remote oder vor Ort,Hamburg,Arbeitnow,Internship,TRUE,Hamburg,2026-05-13 13:30:33,TRUE,FALSE,,,,,Fischer & Partner Gesellschaft für Personal mbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/fischer-partner-gesellschaft-fur-personal-mbh/finance-manager-o-accounting-manager-mit-englisch-sap-remote-oder-vor-ort-hamburg-429937
Consultant IT-Security,Consultant IT-Security (m/w/d),Munich,Arbeitnow,Full-time,TRUE,Munich,2026-05-13 13:30:33,TRUE,FALSE,,,,,ARES Consulting GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/ares-consulting-gmbh/consultant-it-security-munich-101582
Consultant Cloud & DevOps Engineering,Senior Consultant Cloud & DevOps Engineering (m/w/d),Munich,Arbeitnow,Internship,TRUE,Munich,2026-05-13 13:30:33,TRUE,FALSE,,,,,ARES Consulting GmbH,"['ansible', 'aws', 'azure', 'ci/cd', 'gcp', 'kubernetes', 'r', 'terraform']","{'devops': ['ansible', 'ci/cd', 'kubernetes', 'terraform'], 'cloud': ['aws', 'azure', 'gcp'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/ares-consulting-gmbh/senior-consultant-cloud-devops-engineering-munich-351539
Go to Market - Heartbeat AI,Head of Go to Market - Heartbeat AI (m/f/d),Hamburg,Arbeitnow,Full-time,TRUE,Hamburg,2026-05-13 13:30:33,TRUE,TRUE,,,,,1KOMMA5˚,['go'],{'programming': ['go']},https://www.arbeitnow.com/jobs/companies/1komma50/head-of-go-to-market-heartbeat-ai-hamburg-235136
Business Development Representative,Senior Business Development Representative (DACH Region),Frankfurt,Arbeitnow,Internship,TRUE,Frankfurt,2026-05-13 13:20:20,TRUE,TRUE,,year,15000,,Yenlo,['api'],{'tools': ['api']},https://www.arbeitnow.com/jobs/companies/yenlo/senior-business-development-representative-dach-region-frankfurt-439167
Werkstudent:in Sales-Support im Innovationslabor,Werkstudent:in Sales-Support im Innovationslabor DOCK ONE in Bremen (m/w/d),Bremen,Arbeitnow,Internship,FALSE,Bremen,2026-05-13 13:20:20,TRUE,FALSE,,year,28359,,encoway GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/encoway-gmbh/werkstudentin-sales-support-im-innovationslabor-dock-one-in-bremen-85611
Marketing Manager:in B2B,Marketing Manager:in B2B (m/w/d),Cologne,Arbeitnow,Full-time,FALSE,Cologne,2026-05-14 10:29:03,TRUE,FALSE,,,,,Heringer Consulting GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/heringer-consulting-gmbh/marketing-managerin-b2b-cologne-498201
